tester,testName,year,mth,day,hour,min,sec,partNo,partRef,age,gender,trialNo,trialType,trialVar,accu,dotPr,touchTime,respTime,trialTime,animShown,prpt location,validity_basedonRT,reason invalid,terminated early?,reason terminated,held back?,override software,Reason overwritten,retain RT as >5000ms,notes,respTime,med. time inh.,med. Time prpt,trialVar,accu,accu prpt,accu inh,coder
alexandra,24m2h,2024,7,13,13,38,41,2584,117,20,female,18,tpr,prpt,1,0,27519,27520,27520,elephant2,,1,9,,,,,,0,,27520,,,prpt,1,,,
alexandra,24m2h,2024,7,13,13,39,13,2584,117,20,female,19,tpr,prpt,1,0,440,19770,19770,owl,,1,9,,,,,,0,,19770,,,prpt,1,,,
alexandra,24m2h,2024,7,13,13,39,37,2584,117,20,female,20,tpr,prpt,1,0,171,1622,1622,elephant,,1,,,,,,,1,,1622,,1622,prpt,1,1,,
alexandra,24m2h,2024,7,13,13,39,43,2584,117,20,female,21,tpr,prpt,1,0,803,2027,2027,elephant,,1,,,,,,,1,,2027,,2027,prpt,1,1,,
alexandra,24m2h,2024,7,13,13,39,49,2584,117,20,female,22,tpr,inhb,0,0,1477,1477,1477,elephant2,,1,,,,,,,1,,1477,,,inhb,0,,,
alexandra,24m2h,2024,7,13,13,39,56,2584,117,20,female,23,tpr,prpt,0,0,112,753,753,flower,,1,,,,,,,1,,753,,,prpt,0,,,
alexandra,24m2h,2024,7,13,13,40,2,2584,117,20,female,24,tpr,inhb,1,0,23102,23835,23835,flower,,1,,,,,,,0,,23835,,,inhb,1,,1,
alexandra,24m2h,2024,7,13,13,40,30,2584,117,20,female,25,tpr,prpt,0,0,200,200,200,elephant2,,0,3,,,,,,1,,200,,,prpt,0,,,
alexandra,24m2h,2024,7,13,13,40,36,2584,117,20,female,26,tpr,prpt,1,0,774,27537,27537,owl,,1,9,,,,,,0,,27537,,,prpt,1,,,
alexandra,24m2h,2024,7,13,13,41,7,2584,117,20,female,27,tpr,prpt,1,0,6721,6721,6721,owl,,1,9,,,,,,0,,6721,,,prpt,1,1,,
alexandra,24m2h,2024,7,13,13,41,18,2584,117,20,female,28,tpr,prpt,1,0,962,962,962,flower,,1,,,,,,,1,,962,,962,prpt,1,1,,
alexandra,24m2h,2024,7,13,13,41,23,2584,117,20,female,29,tpr,inhb,1,0,411,1654,1654,elephant2,,1,,,,,,,1,,1654,1654,,inhb,1,,1,
alexandra,24m2h,2024,7,13,13,41,29,2584,117,20,female,30,tpr,inhb,1,0,50550,50550,50550,elephant4,,1,9,,,,,,0,,50550,,,inhb,1,,,
alexandra,24m2h,2024,7,13,13,42,24,2584,117,20,female,31,tpr,prpt,1,0,1391,1391,1391,flower,,1,,,,,,,1,,1391,,1391,prpt,1,1,,
alexandra,24m2h,2024,7,13,13,42,29,2584,117,20,female,32,tpr,prpt,1,0,1136,1136,1136,elephant4,,1,,,,,,,1,,1136,,1136,prpt,1,1,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654,1550,,,14/17,4 out of 6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8235,0.6667,
