"id","age.y","gender.y","trialVar","accu","respTime","income","domlanguagepercent","nondomlanguagepercent","category25","trialNo","age_c","nondom_c"
104,20.96,1,"prpt",1,4683,7,94,6,"uni",9,0.181969178082191,-16.9272260273973
104,20.96,1,"prpt",1,3095,7,94,6,"uni",10,0.181969178082191,-16.9272260273973
104,20.96,1,"prpt",1,3672,7,94,6,"uni",11,0.181969178082191,-16.9272260273973
104,20.96,1,"inhb",1,4397,7,94,6,"uni",12,0.181969178082191,-16.9272260273973
104,20.96,1,"inhb",1,2220,7,94,6,"uni",13,0.181969178082191,-16.9272260273973
104,20.96,1,"prpt",1,3321,7,94,6,"uni",14,0.181969178082191,-16.9272260273973
104,20.96,1,"prpt",1,3058,7,94,6,"uni",18,0.181969178082191,-16.9272260273973
104,20.96,1,"inhb",1,3955,7,94,6,"uni",19,0.181969178082191,-16.9272260273973
104,20.96,1,"prpt",1,3467,7,94,6,"uni",20,0.181969178082191,-16.9272260273973
104,20.96,1,"inhb",1,3005,7,94,6,"uni",21,0.181969178082191,-16.9272260273973
104,20.96,1,"prpt",1,4825,7,94,6,"uni",22,0.181969178082191,-16.9272260273973
104,20.96,1,"prpt",1,3605,7,94,6,"uni",23,0.181969178082191,-16.9272260273973
104,20.96,1,"inhb",1,3365,7,94,6,"uni",24,0.181969178082191,-16.9272260273973
104,20.96,1,"inhb",1,2130,7,94,6,"uni",25,0.181969178082191,-16.9272260273973
104,20.96,1,"prpt",1,3957,7,94,6,"uni",26,0.181969178082191,-16.9272260273973
104,20.96,1,"prpt",1,3635,7,94,6,"uni",27,0.181969178082191,-16.9272260273973
104,20.96,1,"inhb",1,2576,7,94,6,"uni",29,0.181969178082191,-16.9272260273973
104,20.96,1,"prpt",1,2557,7,94,6,"uni",30,0.181969178082191,-16.9272260273973
104,20.96,1,"prpt",1,4615,7,94,6,"uni",31,0.181969178082191,-16.9272260273973
104,20.96,1,"prpt",1,1987,7,94,6,"uni",32,0.181969178082191,-16.9272260273973
107,17.63,2,NA,1,3787,7,55,45,"bi",1,-3.14803082191781,22.0727739726027
107,17.63,2,"prpt",1,2063,7,55,45,"bi",3,-3.14803082191781,22.0727739726027
107,17.63,2,"prpt",1,2002,7,55,45,"bi",4,-3.14803082191781,22.0727739726027
107,17.63,2,"prpt",1,3648,7,55,45,"bi",5,-3.14803082191781,22.0727739726027
107,17.63,2,"prpt",1,2551,7,55,45,"bi",7,-3.14803082191781,22.0727739726027
107,17.63,2,"inhb",1,1306,7,55,45,"bi",8,-3.14803082191781,22.0727739726027
107,17.63,2,"prpt",1,3625,7,55,45,"bi",10,-3.14803082191781,22.0727739726027
107,17.63,2,"prpt",1,912,7,55,45,"bi",12,-3.14803082191781,22.0727739726027
107,17.63,2,"inhb",1,1095,7,55,45,"bi",14,-3.14803082191781,22.0727739726027
107,17.63,2,"prpt",1,3293,7,55,45,"bi",15,-3.14803082191781,22.0727739726027
107,17.63,2,"prpt",1,715,7,55,45,"bi",20,-3.14803082191781,22.0727739726027
107,17.63,2,"inhb",1,2660,7,55,45,"bi",21,-3.14803082191781,22.0727739726027
107,17.63,2,"prpt",1,2127,7,55,45,"bi",22,-3.14803082191781,22.0727739726027
107,17.63,2,"prpt",1,1605,7,55,45,"bi",23,-3.14803082191781,22.0727739726027
107,17.63,2,"prpt",1,372,7,55,45,"bi",25,-3.14803082191781,22.0727739726027
107,17.63,2,"prpt",1,2664,7,55,45,"bi",26,-3.14803082191781,22.0727739726027
107,17.63,2,"prpt",1,1926,7,55,45,"bi",28,-3.14803082191781,22.0727739726027
110,23.66,2,NA,1,1627,7,50,50,"bi",1,2.88196917808219,27.0727739726027
110,23.66,2,NA,1,1567,7,50,50,"bi",1,2.88196917808219,27.0727739726027
110,23.66,2,NA,1,2670,7,50,50,"bi",1,2.88196917808219,27.0727739726027
110,23.66,2,NA,1,4072,7,50,50,"bi",1,2.88196917808219,27.0727739726027
110,23.66,2,NA,1,2412,7,50,50,"bi",1,2.88196917808219,27.0727739726027
110,23.66,2,NA,1,1638,7,50,50,"bi",1,2.88196917808219,27.0727739726027
110,23.66,2,"prpt",1,2047,7,50,50,"bi",1,2.88196917808219,27.0727739726027
110,23.66,2,"prpt",1,1316,7,50,50,"bi",2,2.88196917808219,27.0727739726027
110,23.66,2,"prpt",1,1428,7,50,50,"bi",3,2.88196917808219,27.0727739726027
110,23.66,2,"prpt",1,1321,7,50,50,"bi",9,2.88196917808219,27.0727739726027
110,23.66,2,"prpt",1,4583,7,50,50,"bi",10,2.88196917808219,27.0727739726027
110,23.66,2,"prpt",1,1783,7,50,50,"bi",11,2.88196917808219,27.0727739726027
110,23.66,2,"prpt",1,1414,7,50,50,"bi",14,2.88196917808219,27.0727739726027
110,23.66,2,"prpt",1,1794,7,50,50,"bi",15,2.88196917808219,27.0727739726027
110,23.66,2,"prpt",1,611,7,50,50,"bi",16,2.88196917808219,27.0727739726027
110,23.66,2,"prpt",1,1098,7,50,50,"bi",19,2.88196917808219,27.0727739726027
110,23.66,2,"prpt",1,884,7,50,50,"bi",22,2.88196917808219,27.0727739726027
110,23.66,2,"prpt",1,1641,7,50,50,"bi",25,2.88196917808219,27.0727739726027
110,23.66,2,"prpt",1,2187,7,50,50,"bi",26,2.88196917808219,27.0727739726027
110,23.66,2,"inhb",1,735,7,50,50,"bi",28,2.88196917808219,27.0727739726027
110,23.66,2,"prpt",1,2766,7,50,50,"bi",30,2.88196917808219,27.0727739726027
110,23.66,2,"prpt",1,1635,7,50,50,"bi",32,2.88196917808219,27.0727739726027
112,23,3,NA,1,3938,7,65,35,"bi",1,2.22196917808219,12.0727739726027
112,23,3,"prpt",1,2072,7,65,35,"bi",1,2.22196917808219,12.0727739726027
112,23,3,"prpt",1,1532,7,65,35,"bi",2,2.22196917808219,12.0727739726027
112,23,3,"prpt",1,755,7,65,35,"bi",3,2.22196917808219,12.0727739726027
112,23,3,"prpt",1,2602,7,65,35,"bi",5,2.22196917808219,12.0727739726027
112,23,3,"prpt",1,1641,7,65,35,"bi",6,2.22196917808219,12.0727739726027
112,23,3,"prpt",1,1471,7,65,35,"bi",11,2.22196917808219,12.0727739726027
112,23,3,"prpt",1,1462,7,65,35,"bi",12,2.22196917808219,12.0727739726027
112,23,3,"prpt",1,951,7,65,35,"bi",13,2.22196917808219,12.0727739726027
112,23,3,"inhb",1,1313,7,65,35,"bi",14,2.22196917808219,12.0727739726027
