"id","age.y","gender.y","trialVar","accu","respTime","income","domlanguagepercent","nondomlanguagepercent","category25","trialNo","age_c","nondom_c"
107,17.63,2,"prpt",1,26318,7,55,45,"bi",13,-2.82476137001684,21.6468276249298
107,17.63,2,"inhb",1,1095,7,55,45,"bi",14,-2.82476137001684,21.6468276249298
107,17.63,2,"prpt",1,3293,7,55,45,"bi",15,-2.82476137001684,21.6468276249298
107,17.63,2,"prpt",0,1850,7,55,45,"bi",16,-2.82476137001684,21.6468276249298
107,17.63,2,"prpt",1,11034,7,55,45,"bi",17,-2.82476137001684,21.6468276249298
107,17.63,2,"inhb",0,1282,7,55,45,"bi",18,-2.82476137001684,21.6468276249298
107,17.63,2,"prpt",0,829,7,55,45,"bi",19,-2.82476137001684,21.6468276249298
107,17.63,2,"prpt",1,715,7,55,45,"bi",20,-2.82476137001684,21.6468276249298
107,17.63,2,"inhb",1,2660,7,55,45,"bi",21,-2.82476137001684,21.6468276249298
107,17.63,2,"prpt",1,2127,7,55,45,"bi",22,-2.82476137001684,21.6468276249298
107,17.63,2,"prpt",1,1605,7,55,45,"bi",23,-2.82476137001684,21.6468276249298
107,17.63,2,"prpt",1,7315,7,55,45,"bi",24,-2.82476137001684,21.6468276249298
107,17.63,2,"prpt",1,372,7,55,45,"bi",25,-2.82476137001684,21.6468276249298
107,17.63,2,"prpt",1,2664,7,55,45,"bi",26,-2.82476137001684,21.6468276249298
107,17.63,2,"inhb",1,16153,7,55,45,"bi",27,-2.82476137001684,21.6468276249298
107,17.63,2,"prpt",1,1926,7,55,45,"bi",28,-2.82476137001684,21.6468276249298
107,17.63,2,"prpt",1,17396,7,55,45,"bi",29,-2.82476137001684,21.6468276249298
107,17.63,2,"prpt",1,16660,7,55,45,"bi",31,-2.82476137001684,21.6468276249298
110,23.66,2,NA,1,10365,7,50,50,"bi",1,3.20523862998316,26.6468276249298
110,23.66,2,NA,1,1627,7,50,50,"bi",1,3.20523862998316,26.6468276249298
110,23.66,2,NA,1,1567,7,50,50,"bi",1,3.20523862998316,26.6468276249298
110,23.66,2,NA,1,2670,7,50,50,"bi",1,3.20523862998316,26.6468276249298
110,23.66,2,NA,1,4072,7,50,50,"bi",1,3.20523862998316,26.6468276249298
110,23.66,2,NA,1,2412,7,50,50,"bi",1,3.20523862998316,26.6468276249298
110,23.66,2,NA,1,1638,7,50,50,"bi",1,3.20523862998316,26.6468276249298
110,23.66,2,NA,1,16290,7,50,50,"bi",1,3.20523862998316,26.6468276249298
110,23.66,2,NA,1,6867,7,50,50,"bi",1,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",1,2047,7,50,50,"bi",1,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",1,1316,7,50,50,"bi",2,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",1,1428,7,50,50,"bi",3,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",1,8404,7,50,50,"bi",4,3.20523862998316,26.6468276249298
110,23.66,2,"inhb",0,2066,7,50,50,"bi",6,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",0,1485,7,50,50,"bi",7,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",0,1231,7,50,50,"bi",8,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",1,1321,7,50,50,"bi",9,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",1,4583,7,50,50,"bi",10,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",1,1783,7,50,50,"bi",11,3.20523862998316,26.6468276249298
110,23.66,2,"inhb",0,1558,7,50,50,"bi",12,3.20523862998316,26.6468276249298
110,23.66,2,"inhb",0,1383,7,50,50,"bi",13,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",1,1414,7,50,50,"bi",14,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",1,1794,7,50,50,"bi",15,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",1,611,7,50,50,"bi",16,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",0,1045,7,50,50,"bi",17,3.20523862998316,26.6468276249298
110,23.66,2,"inhb",0,335,7,50,50,"bi",18,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",1,1098,7,50,50,"bi",19,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",0,1252,7,50,50,"bi",20,3.20523862998316,26.6468276249298
110,23.66,2,"inhb",0,1157,7,50,50,"bi",21,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",1,884,7,50,50,"bi",22,3.20523862998316,26.6468276249298
110,23.66,2,"inhb",0,4216,7,50,50,"bi",23,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",0,1308,7,50,50,"bi",24,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",1,1641,7,50,50,"bi",25,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",1,2187,7,50,50,"bi",26,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",0,4531,7,50,50,"bi",27,3.20523862998316,26.6468276249298
110,23.66,2,"inhb",1,735,7,50,50,"bi",28,3.20523862998316,26.6468276249298
110,23.66,2,"inhb",0,1452,7,50,50,"bi",29,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",1,2766,7,50,50,"bi",30,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",0,3123,7,50,50,"bi",31,3.20523862998316,26.6468276249298
110,23.66,2,"prpt",1,1635,7,50,50,"bi",32,3.20523862998316,26.6468276249298
111,21.3,2,NA,1,14567,7,55,45,"bi",1,0.845238629983157,21.6468276249298
111,21.3,2,NA,1,9145,7,55,45,"bi",1,0.845238629983157,21.6468276249298
111,21.3,2,NA,1,1803,7,55,45,"bi",1,0.845238629983157,21.6468276249298
111,21.3,2,NA,1,22364,7,55,45,"bi",1,0.845238629983157,21.6468276249298
111,21.3,2,NA,1,1404,7,55,45,"bi",1,0.845238629983157,21.6468276249298
111,21.3,2,NA,1,4427,7,55,45,"bi",1,0.845238629983157,21.6468276249298
111,21.3,2,NA,1,7827,7,55,45,"bi",1,0.845238629983157,21.6468276249298
111,21.3,2,NA,1,11356,7,55,45,"bi",1,0.845238629983157,21.6468276249298
111,21.3,2,NA,1,8586,7,55,45,"bi",1,0.845238629983157,21.6468276249298
111,21.3,2,NA,1,2854,7,55,45,"bi",1,0.845238629983157,21.6468276249298
111,21.3,2,"prpt",1,3360,7,55,45,"bi",1,0.845238629983157,21.6468276249298
111,21.3,2,"prpt",1,1749,7,55,45,"bi",2,0.845238629983157,21.6468276249298
111,21.3,2,"prpt",1,1247,7,55,45,"bi",3,0.845238629983157,21.6468276249298
111,21.3,2,"prpt",1,1469,7,55,45,"bi",4,0.845238629983157,21.6468276249298
111,21.3,2,"inhb",0,1652,7,55,45,"bi",5,0.845238629983157,21.6468276249298
111,21.3,2,"prpt",1,1674,7,55,45,"bi",6,0.845238629983157,21.6468276249298
111,21.3,2,"prpt",1,1287,7,55,45,"bi",7,0.845238629983157,21.6468276249298
111,21.3,2,"prpt",1,1439,7,55,45,"bi",8,0.845238629983157,21.6468276249298
111,21.3,2,"inhb",0,1222,7,55,45,"bi",9,0.845238629983157,21.6468276249298
111,21.3,2,"prpt",1,1398,7,55,45,"bi",10,0.845238629983157,21.6468276249298
111,21.3,2,"prpt",1,1264,7,55,45,"bi",11,0.845238629983157,21.6468276249298
111,21.3,2,"prpt",1,4556,7,55,45,"bi",13,0.845238629983157,21.6468276249298
111,21.3,2,"prpt",1,4320,7,55,45,"bi",15,0.845238629983157,21.6468276249298
111,21.3,2,"prpt",1,1302,7,55,45,"bi",16,0.845238629983157,21.6468276249298
111,21.3,2,"prpt",1,1025,7,55,45,"bi",17,0.845238629983157,21.6468276249298
111,21.3,2,"inhb",0,1694,7,55,45,"bi",18,0.845238629983157,21.6468276249298
111,21.3,2,"prpt",1,2778,7,55,45,"bi",19,0.845238629983157,21.6468276249298
111,21.3,2,"prpt",1,1416,7,55,45,"bi",20,0.845238629983157,21.6468276249298
111,21.3,2,"prpt",1,1278,7,55,45,"bi",21,0.845238629983157,21.6468276249298
111,21.3,2,"prpt",1,2599,7,55,45,"bi",22,0.845238629983157,21.6468276249298
112,23,3,NA,1,34319,7,65,35,"bi",1,2.54523862998316,11.6468276249298
112,23,3,NA,1,3938,7,65,35,"bi",1,2.54523862998316,11.6468276249298
112,23,3,"prpt",1,2072,7,65,35,"bi",1,2.54523862998316,11.6468276249298
112,23,3,"prpt",1,1532,7,65,35,"bi",2,2.54523862998316,11.6468276249298
112,23,3,"prpt",1,755,7,65,35,"bi",3,2.54523862998316,11.6468276249298
112,23,3,"inhb",0,1977,7,65,35,"bi",4,2.54523862998316,11.6468276249298
112,23,3,"prpt",1,2602,7,65,35,"bi",5,2.54523862998316,11.6468276249298
112,23,3,"prpt",1,1641,7,65,35,"bi",6,2.54523862998316,11.6468276249298
112,23,3,"prpt",0,1341,7,65,35,"bi",8,2.54523862998316,11.6468276249298
112,23,3,"inhb",0,1444,7,65,35,"bi",9,2.54523862998316,11.6468276249298
112,23,3,"prpt",0,1433,7,65,35,"bi",10,2.54523862998316,11.6468276249298
112,23,3,"prpt",1,1471,7,65,35,"bi",11,2.54523862998316,11.6468276249298
112,23,3,"prpt",1,1462,7,65,35,"bi",12,2.54523862998316,11.6468276249298
112,23,3,"prpt",1,951,7,65,35,"bi",13,2.54523862998316,11.6468276249298
112,23,3,"inhb",1,1313,7,65,35,"bi",14,2.54523862998316,11.6468276249298
112,23,3,"prpt",0,1825,7,65,35,"bi",15,2.54523862998316,11.6468276249298
112,23,3,"prpt",1,1568,7,65,35,"bi",16,2.54523862998316,11.6468276249298
112,23,3,"inhb",0,1301,7,65,35,"bi",17,2.54523862998316,11.6468276249298
112,23,3,"prpt",1,1602,7,65,35,"bi",18,2.54523862998316,11.6468276249298
112,23,3,"prpt",1,1065,7,65,35,"bi",19,2.54523862998316,11.6468276249298
112,23,3,"inhb",0,1336,7,65,35,"bi",20,2.54523862998316,11.6468276249298
112,23,3,"prpt",1,1650,7,65,35,"bi",21,2.54523862998316,11.6468276249298
112,23,3,"prpt",1,418,7,65,35,"bi",22,2.54523862998316,11.6468276249298
112,23,3,"prpt",1,1220,7,65,35,"bi",23,2.54523862998316,11.6468276249298
112,23,3,"inhb",0,1379,7,65,35,"bi",24,2.54523862998316,11.6468276249298
112,23,3,"inhb",0,1601,7,65,35,"bi",25,2.54523862998316,11.6468276249298
112,23,3,"prpt",1,1725,7,65,35,"bi",26,2.54523862998316,11.6468276249298
112,23,3,"prpt",1,1768,7,65,35,"bi",27,2.54523862998316,11.6468276249298
112,23,3,"prpt",1,1488,7,65,35,"bi",28,2.54523862998316,11.6468276249298
112,23,3,"inhb",1,1915,7,65,35,"bi",29,2.54523862998316,11.6468276249298
112,23,3,"prpt",1,1762,7,65,35,"bi",30,2.54523862998316,11.6468276249298
112,23,3,"prpt",1,1265,7,65,35,"bi",31,2.54523862998316,11.6468276249298
112,23,3,"prpt",1,1169,7,65,35,"bi",32,2.54523862998316,11.6468276249298
114,21.03,1,NA,1,4599,6,93,7,"uni",1,0.575238629983158,-16.3531723750702
114,21.03,1,NA,1,6137,6,93,7,"uni",1,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,1352,6,93,7,"uni",1,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,1504,6,93,7,"uni",2,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,1303,6,93,7,"uni",3,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,1222,6,93,7,"uni",4,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,1475,6,93,7,"uni",5,0.575238629983158,-16.3531723750702
114,21.03,1,"inhb",1,1572,6,93,7,"uni",6,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,1068,6,93,7,"uni",7,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,1385,6,93,7,"uni",8,0.575238629983158,-16.3531723750702
114,21.03,1,"inhb",0,1675,6,93,7,"uni",9,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,1626,6,93,7,"uni",10,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,1937,6,93,7,"uni",11,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,1274,6,93,7,"uni",12,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,1384,6,93,7,"uni",13,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,1140,6,93,7,"uni",14,0.575238629983158,-16.3531723750702
114,21.03,1,"inhb",1,1330,6,93,7,"uni",15,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,2677,6,93,7,"uni",16,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,1100,6,93,7,"uni",17,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",0,1497,6,93,7,"uni",18,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,2199,6,93,7,"uni",19,0.575238629983158,-16.3531723750702
114,21.03,1,"inhb",0,1974,6,93,7,"uni",20,0.575238629983158,-16.3531723750702
114,21.03,1,"inhb",1,1368,6,93,7,"uni",21,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,1475,6,93,7,"uni",22,0.575238629983158,-16.3531723750702
114,21.03,1,"inhb",1,1556,6,93,7,"uni",23,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,1664,6,93,7,"uni",24,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,1263,6,93,7,"uni",25,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,1285,6,93,7,"uni",26,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,2091,6,93,7,"uni",27,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,1284,6,93,7,"uni",28,0.575238629983158,-16.3531723750702
114,21.03,1,"inhb",0,1484,6,93,7,"uni",29,0.575238629983158,-16.3531723750702
114,21.03,1,"inhb",1,1458,6,93,7,"uni",30,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,1237,6,93,7,"uni",31,0.575238629983158,-16.3531723750702
114,21.03,1,"prpt",1,1357,6,93,7,"uni",32,0.575238629983158,-16.3531723750702
115,19.83,3,NA,1,22017,5,98,2,"uni",1,-0.624761370016845,-21.3531723750702
115,19.83,3,NA,1,2960,5,98,2,"uni",1,-0.624761370016845,-21.3531723750702
115,19.83,3,"prpt",1,1497,5,98,2,"uni",1,-0.624761370016845,-21.3531723750702
115,19.83,3,"prpt",1,3541,5,98,2,"uni",2,-0.624761370016845,-21.3531723750702
115,19.83,3,"prpt",1,1516,5,98,2,"uni",3,-0.624761370016845,-21.3531723750702
115,19.83,3,"prpt",1,1498,5,98,2,"uni",4,-0.624761370016845,-21.3531723750702
115,19.83,3,"inhb",0,2557,5,98,2,"uni",5,-0.624761370016845,-21.3531723750702
115,19.83,3,"prpt",1,1160,5,98,2,"uni",6,-0.624761370016845,-21.3531723750702
115,19.83,3,"prpt",1,1584,5,98,2,"uni",7,-0.624761370016845,-21.3531723750702
115,19.83,3,"prpt",1,1814,5,98,2,"uni",8,-0.624761370016845,-21.3531723750702
115,19.83,3,"prpt",1,1826,5,98,2,"uni",9,-0.624761370016845,-21.3531723750702
115,19.83,3,"inhb",1,2061,5,98,2,"uni",10,-0.624761370016845,-21.3531723750702
115,19.83,3,"prpt",1,1804,5,98,2,"uni",11,-0.624761370016845,-21.3531723750702
115,19.83,3,"prpt",1,1389,5,98,2,"uni",12,-0.624761370016845,-21.3531723750702
115,19.83,3,"inhb",1,1766,5,98,2,"uni",13,-0.624761370016845,-21.3531723750702
115,19.83,3,"inhb",1,1464,5,98,2,"uni",14,-0.624761370016845,-21.3531723750702
115,19.83,3,"prpt",1,1654,5,98,2,"uni",15,-0.624761370016845,-21.3531723750702
115,19.83,3,"inhb",1,1655,5,98,2,"uni",16,-0.624761370016845,-21.3531723750702
115,19.83,3,"prpt",1,2225,5,98,2,"uni",17,-0.624761370016845,-21.3531723750702
115,19.83,3,"inhb",1,1846,5,98,2,"uni",18,-0.624761370016845,-21.3531723750702
115,19.83,3,"prpt",1,2415,5,98,2,"uni",19,-0.624761370016845,-21.3531723750702
115,19.83,3,"prpt",1,1471,5,98,2,"uni",20,-0.624761370016845,-21.3531723750702
