tester,testName,year,mth,day,hour,min,sec,partNo,partRef,age,gender,trialNo,trialType,trialVar,accu,dotPr,touchTime,respTime,trialTime,animShown,prpt location,validity_basedonRT,reason invalid,terminated early?,reason terminated,held back?,override software,Reason overwritten,retain RT as >5000ms,notes,respTime,med. time inh.,med. Time prpt,trialVar,accu,accu prpt,accu inh,Coder
alexandra,24m2h,2024,7,27,18,32,37,2622,122,17,male,17,tpl,prpt,1,0,396,1030,1030,apple,,1,,,,,,,1,,1030,,1030,prpt,1,1,,
alexandra,24m2h,2024,7,27,18,32,42,2622,122,17,male,18,tpl,inhb,1,0,2729,2729,2729,elephant2,,1,,,,,,,1,,2729,2729,,inhb,1,,1,
alexandra,24m2h,2024,7,27,18,32,49,2622,122,17,male,19,tpl,prpt,1,0,1062,1260,1260,bus,,1,,,,,,,1,,1260,,1260,prpt,1,1,,
alexandra,24m2h,2024,7,27,18,32,54,2622,122,17,male,20,tpl,prpt,1,0,1161,1161,1161,owl,,1,,,,,,,1,,1161,,1161,prpt,1,1,,
alexandra,24m2h,2024,7,27,18,33,0,2622,122,17,male,21,tpl,prpt,0,0,504,1088,1088,elephant,,1,,,,,,,1,,1088,,,prpt,0,,,
alexandra,24m2h,2024,7,27,18,33,6,2622,122,17,male,22,tpl,prpt,1,0,1238,1238,1238,flower,,1,,,,,,,1,,1238,,1238,prpt,1,1,,
alexandra,24m2h,2024,7,27,18,33,11,2622,122,17,male,23,tpl,prpt,1,0,6928,7236,7236,elephant2,,1,,,,,,,0,,7236,,,prpt,1,1,,
alexandra,24m2h,2024,7,27,18,33,23,2622,122,17,male,24,tpl,inhb,1,0,1080,1080,1080,elephant4,,1,,,,,,,1,,1080,1080,,inhb,1,,1,
alexandra,24m2h,2024,7,27,18,33,28,2622,122,17,male,25,tpl,prpt,1,0,92,743,743,apple,,1,,,,,,,1,,743,,743,prpt,1,1,,
alexandra,24m2h,2024,7,27,18,33,33,2622,122,17,male,26,tpl,prpt,1,0,1404,1404,1404,elephant2,,1,,,,,,,1,,1404,,1404,prpt,1,1,,
alexandra,24m2h,2024,7,27,18,33,39,2622,122,17,male,27,tpl,inhb,1,0,5633,5633,5633,flower,,1,,,,,,,0,,5633,,,inhb,1,,1,
alexandra,24m2h,2024,7,27,18,33,49,2622,122,17,male,28,tpl,prpt,1,0,10554,10855,10855,elephant4,,1,,,,,,,0,,10855,,,prpt,1,1,,
alexandra,24m2h,2024,7,27,18,34,4,2622,122,17,male,29,tpl,prpt,0,0,743,744,744,owl,,1,,,,,,,1,,744,,,prpt,0,,,
alexandra,24m2h,2024,7,27,18,34,11,2622,122,17,male,30,tpl,prpt,0,0,289,2023,2023,flower,,1,,,,,,,1,,2023,,,prpt,0,,,
alexandra,24m2h,2024,7,27,18,34,19,2622,122,17,male,31,tpl,prpt,0,0,4890,4890,4890,elephant4,,1,,,,,,,1,,4890,,,prpt,0,,,
alexandra,24m2h,2024,7,27,18,34,31,2622,122,17,male,32,tpl,prpt,0,0,1083,1083,1083,apple,,1,,,,,,,1,,1083,,,prpt,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169,1333.5,,,14/23,8 out of 8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5833,1,
