tester,testName,year,mth,day,hour,min,sec,partNo,partRef,age,gender,trialNo,trialType,trialVar,accu,dotPr,touchTime,respTime,trialTime,animShown,prpt location,validity_basedonRT,reason invalid,terminated early?,reason terminated,held back?,override software,Reason overwritten,retain RT as >5000ms,respTime,med. time inh.,med. Time prpt,trialVar,accu,accu prpt,accu inh,coder
alexandra,24m2h,2025,1,25,15,40,5,2848,160,23,female,15,tpl,inhb,1,0,4468,4468,4468,owl,,1,,,,,,,1,4468,,4468,inhb,1,,1,
alexandra,24m2h,2025,1,25,15,40,14,2848,160,23,female,16,tpl,prpt,1,0,3452,3452,3452,flower,,1,,,,,,,1,3452,3452,,prpt,1,1,,
alexandra,24m2h,2025,1,25,15,40,21,2848,160,23,female,17,tpl,prpt,1,0,2628,2628,2628,elephant,,1,,,,,,,1,2628,2628,,prpt,1,1,,
alexandra,24m2h,2025,1,25,15,40,28,2848,160,23,female,18,tpl,inhb,1,0,4487,4487,4487,flower,,1,,,,,,,1,4487,,4487,inhb,1,,1,
alexandra,24m2h,2025,1,25,15,40,37,2848,160,23,female,19,tpl,inhb,1,0,12126,12126,12126,bus,,1,,,,,,,0,12126,,,inhb,1,,1,
alexandra,24m2h,2025,1,25,15,40,53,2848,160,23,female,20,tpl,prpt,1,0,3078,3078,3078,elephant2,,1,,,,,,,1,3078,3078,,prpt,1,1,,
alexandra,24m2h,2025,1,25,15,41,0,2848,160,23,female,21,tpl,inhb,1,0,2431,2431,2431,flower,,1,,,,,,,1,2431,,2431,inhb,1,,1,
alexandra,24m2h,2025,1,25,15,41,7,2848,160,23,female,22,tpl,prpt,1,0,2682,2682,2682,flower,,1,,,,,,,1,2682,2682,,prpt,1,1,,
alexandra,24m2h,2025,1,25,15,41,14,2848,160,23,female,23,tpl,prpt,1,0,7278,7278,7278,apple,,1,,,,,,,0,7278,,,prpt,1,1,,
alexandra,24m2h,2025,1,25,15,41,25,2848,160,23,female,24,tpl,prpt,1,0,2231,2231,2231,elephant,,1,,,,,,,1,2231,2231,,prpt,1,1,,
alexandra,24m2h,2025,1,25,15,41,32,2848,160,23,female,25,tpl,prpt,1,0,9787,9787,9787,owl,,1,,,,,,,0,9787,,,prpt,1,1,,
alexandra,24m2h,2025,1,25,15,41,46,2848,160,23,female,26,tpl,prpt,1,0,2210,2210,2210,elephant,,1,,,,,,,1,2210,2210,,prpt,1,1,,
alexandra,24m2h,2025,1,25,15,41,52,2848,160,23,female,27,tpl,inhb,1,0,6169,6169,6169,bus,,1,,,,,,,0,6169,,,inhb,1,,1,
alexandra,24m2h,2025,1,25,15,42,2,2848,160,23,female,28,tpl,prpt,1,0,2551,2552,2552,elephant2,,1,,,,,,,1,2552,2552,,prpt,1,1,,
alexandra,24m2h,2025,1,25,15,42,9,2848,160,23,female,29,tpl,prpt,0,0,2743,2743,2743,elephant4,,1,,,,,,,1,2743,,,prpt,0,,,
alexandra,24m2h,2025,1,25,15,42,17,2848,160,23,female,30,tpl,prpt,1,0,1199,1199,1199,bus,,1,,,,,,,1,1199,1199,,prpt,1,1,,
alexandra,24m2h,2025,1,25,15,42,23,2848,160,23,female,31,tpl,prpt,1,0,1907,1907,1907,flower,,1,,,,,,,1,1907,1907,,prpt,1,1,,
alexandra,24m2h,2025,1,25,15,42,29,2848,160,23,female,32,tpl,prpt,1,0,3594,3594,3594,apple,,1,,,,,,,1,3594,3594,,prpt,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220.5,3543,,,21 out of 24,7 out 8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875,0.875,
