tester,testName,year,mth,day,hour,min,sec,partNo,partRef,age,gender,trialNo,trialType,trialVar,accu,dotPr,touchTime,respTime,trialTime,animShown,prpt location,validity_basedonRT,reason invalid,terminated early?,reason terminated,held back?,override software,Reason overwritten,retain RT as >5000ms,notes,respTime,med. time inh.,med. Time prpt,trialVar,accu,accu prpt,accu inh,coder
alexandra,24m2h,2024,9,21,14,47,19,2742,139,16,female,9,tpl,prpt,1,0,1285,1285,1285,elephant4,,1,9,,,,,,1,,1285,,,prpt,1,,,
alexandra,24m2h,2024,9,21,14,47,24,2742,139,16,female,10,tpl,prpt,1,0,636,9939,9939,apple,,1,,,,,,,0,,9939,,,prpt,1,1,,
alexandra,24m2h,2024,9,21,14,47,38,2742,139,16,female,11,tpl,inhb,1,0,7406,7730,7730,bus,,1,,,,,,,0,,7730,,,inhb,1,,1,
alexandra,24m2h,2024,9,21,14,47,50,2742,139,16,female,12,tpl,prpt,1,0,106,4482,4482,elephant2,,1,,,,,,,1,,3873,,3873,prpt,1,1,,
alexandra,24m2h,2024,9,21,14,47,59,2742,139,16,female,13,tpl,prpt,1,0,10983,11666,11666,elephant,,1,,,,,,,0,,11202,,,prpt,1,1,,
alexandra,24m2h,2024,9,21,14,48,15,2742,139,16,female,14,tpl,prpt,1,0,82,83,83,apple,,0,3,,,,,,1,,83,,,prpt,1,,,
alexandra,24m2h,2024,9,21,14,48,19,2742,139,16,female,15,tpl,prpt,1,0,174,624,624,elephant,,1,,,,,,,1,,624,,624,prpt,1,1,,
alexandra,24m2h,2024,9,21,14,48,24,2742,139,16,female,16,tpl,prpt,1,0,2976,3434,3434,elephant,,1,,,,,,,1,,2176,,2176,prpt,1,1,,
alexandra,24m2h,2024,9,21,14,48,32,2742,139,16,female,17,tpl,inhb,0,0,3259,3259,3259,bus,,1,,,,,,,1,,3259,,,inhb,0,,,
alexandra,24m2h,2024,9,21,14,48,53,2742,139,16,female,18,tpl,inhb,1,0,1913,1913,1913,flower,,1,,,,,,,1,,1913,1913,,inhb,1,,1,
alexandra,24m2h,2024,9,21,14,49,0,2742,139,16,female,19,tpl,prpt,0,0,316,1742,1742,elephant2,,1,,,,,,,1,,1742,,,prpt,0,,,
alexandra,24m2h,2024,9,21,14,49,7,2742,139,16,female,20,tpl,prpt,1,0,1526,1591,1591,apple,,1,,,,,,,1,,1591,,1591,prpt,1,1,,
alexandra,24m2h,2024,9,21,14,49,13,2742,139,16,female,21,tpl,inhb,0,0,4180,11375,11375,elephant,,1,,,,,,,0,,11375,,,inhb,0,,,
alexandra,24m2h,2024,9,21,14,49,30,2742,139,16,female,22,tpl,prpt,0,0,1031,2263,2263,apple,,1,,,,,,,1,,2263,,,prpt,0,,,
alexandra,24m2h,2024,9,21,14,49,37,2742,139,16,female,23,tpl,prpt,1,0,8301,16746,16746,apple,,1,,,,,y,c,0,,8305,,,prpt,1,1,,
alexandra,24m2h,2024,9,21,14,49,58,2742,139,16,female,24,tpl,prpt,1,0,1086,1101,1101,flower,,1,,,,,,,1,,1101,,1101,prpt,1,1,,
alexandra,24m2h,2024,9,21,14,50,3,2742,139,16,female,25,tpl,prpt,1,0,123,1474,1474,apple,,1,,,,,,,1,,1289,,1289,prpt,1,1,,
alexandra,24m2h,2024,9,21,14,50,9,2742,139,16,female,26,tpl,inhb,1,0,31321,31321,31321,flower,,1,,,,,,,0,,31321,,,inhb,1,,1,
alexandra,24m2h,2024,9,21,14,50,44,2742,139,16,female,27,tpl,prpt,1,0,380,16777,16777,flower,,1,,,,,,,0,,16777,,,prpt,1,1,,
alexandra,24m2h,2024,9,21,14,51,5,2742,139,16,female,28,tpl,inhb,1,0,2168,3176,3176,elephant2,,1,,,,,,,1,,3176,3176,,inhb,1,,1,
alexandra,24m2h,2024,9,21,14,51,13,2742,139,16,female,29,tpl,prpt,1,0,997,1013,1013,apple,,1,,,,,,,1,,1013,,1013,prpt,1,1,,
alexandra,24m2h,2024,9,21,14,51,18,2742,139,16,female,30,tpl,prpt,1,0,26,26,26,elephant,,0,3,,,,,,1,,26,,,prpt,1,,,
alexandra,24m2h,2024,9,21,14,51,22,2742,139,16,female,31,tpl,prpt,1,0,2022,2031,2031,owl,,1,,,,,,,1,,2031,,2031,prpt,1,1,,
alexandra,24m2h,2024,9,21,14,51,28,2742,139,16,female,32,tpl,prpt,1,0,731,865,865,elephant2,,1,,,,,,,1,,865,,865,prpt,1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.5,1289,,,20/21,4 out of 8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9523,0.5,
